   8.0000000e-02  -8.2018109e-01
   3.0000000e-01  -7.7261058e-01
   5.2000000e-01  -7.4097505e-01
   7.4000000e-01  -6.9363852e-01
   9.6000000e-01  -6.4644156e-01
   1.1800000e+00  -6.1505415e-01
   1.4000000e+00  -5.6808844e-01
   1.6200000e+00  -5.3685463e-01
   1.8400000e+00  -4.9011846e-01
   2.0600000e+00  -4.5903712e-01
   2.2800000e+00  -4.2801645e-01
   2.5000000e+00  -3.9705629e-01
   2.7200000e+00  -3.6615645e-01
   2.9400000e+00  -3.3531675e-01
   3.1600000e+00  -3.0453702e-01
   3.3800000e+00  -2.7381709e-01
   3.6000000e+00  -2.4315678e-01
   3.8200000e+00  -2.2784893e-01
   4.0400000e+00  -1.9727773e-01
   4.2600000e+00  -1.8201433e-01
   4.4800000e+00  -1.6676571e-01
   4.7000000e+00  -1.3631271e-01
   4.9200000e+00  -1.2110829e-01
   5.1400000e+00  -1.0591856e-01
   5.3600000e+00  -9.0743504e-02
   5.5800000e+00  -7.5583091e-02
   5.8000000e+00  -6.0437304e-02
   6.0200000e+00  -4.5306123e-02
   6.2400000e+00  -4.5306123e-02
   6.4600000e+00  -3.0189526e-02
   6.6800000e+00  -1.5087492e-02
   6.9000000e+00  -1.5087492e-02
   7.1200000e+00  -1.5087492e-02
   7.3400000e+00   0.0000000e+00
   7.5600000e+00   0.0000000e+00
   7.7800000e+00   0.0000000e+00
   8.0000000e+00   0.0000000e+00
   2.0000000e+01   0.0000000e+00
   2.0355800e+01   0.0000000e+00
   2.0711500e+01   0.0000000e+00
   2.1067000e+01   0.0000000e+00
   2.1423000e+01   0.0000000e+00
   2.1779000e+01   1.5072971e-02
   2.2135000e+01   1.5072971e-02
   2.2490000e+01   1.5072971e-02
   2.2846000e+01   1.5072971e-02
   2.3202000e+01   3.0131441e-02
   2.3558000e+01   3.0131441e-02
   2.3913000e+01   4.5175432e-02
   2.4269000e+01   4.5175432e-02
   2.4625000e+01   6.0204964e-02
   2.4981000e+01   7.5220059e-02
   2.5336000e+01   7.5220059e-02
   2.5692000e+01   9.0220738e-02
   2.6048000e+01   1.0520702e-01
   2.6404000e+01   1.0520702e-01
   2.6759000e+01   1.2017893e-01
   2.7115000e+01   1.3513648e-01
   2.7471000e+01   1.5007970e-01
   2.7827000e+01   1.6500860e-01
   2.8182000e+01   1.7992321e-01
   2.8538000e+01   1.9482355e-01
   2.8894000e+01   2.0970964e-01
   2.9250000e+01   2.3943914e-01
   2.9605000e+01   2.5428260e-01
   2.9961000e+01   2.6911188e-01
   3.0320000e+01   2.8392701e-01
   3.0670000e+01   3.1351491e-01
   3.1030000e+01   3.2828772e-01
   3.1380000e+01   3.5779114e-01
   3.1740000e+01   3.7252180e-01
   3.2100000e+01   4.0194110e-01
   3.2450000e+01   4.1662979e-01
   3.2810000e+01   4.4596534e-01
   3.3160000e+01   4.7524526e-01
   3.3520000e+01   4.8986440e-01
   3.3870000e+01   5.1906115e-01
   3.4230000e+01   5.4820265e-01
   3.4590000e+01   5.7728907e-01
   3.4940000e+01   6.0632056e-01
   3.5300000e+01   6.3529727e-01
   3.5650000e+01   6.6421936e-01
   3.6010000e+01   6.9308698e-01
   3.6360000e+01   7.2190028e-01
   3.6720000e+01   7.5065943e-01
   3.7080000e+01   7.7936457e-01
   3.7430000e+01   8.0801585e-01
   3.7790000e+01   8.5089213e-01
   3.9030000e+01   9.6464198e-01
   4.0280000e+01   1.0634787e+00
   4.1520000e+01   1.1756498e+00
   4.2760000e+01   1.2869923e+00
   4.4010000e+01   1.3837445e+00
   4.5250000e+01   1.4798753e+00
   4.6500000e+01   1.5753908e+00
   4.7740000e+01   1.6702967e+00
   4.8990000e+01   1.7645990e+00
   5.0230000e+01   1.8449534e+00
   5.1470000e+01   1.9381498e+00
   5.2720000e+01   2.0175646e+00
