   0.00000000e+00	  -1.26076330e+00
   1.00282326e-01	  -1.26076330e+00
   2.00564651e-01	  -1.26076330e+00
   3.00846977e-01	  -1.26076330e+00
   4.01129302e-01	  -1.26076330e+00
   5.01411628e-01	  -1.26076330e+00
   6.01693953e-01	  -1.26076330e+00
   7.01976279e-01	  -1.26076330e+00
   8.02258605e-01	  -1.26076330e+00
   9.02540930e-01	  -1.26076330e+00
   1.00282326e+00	  -1.26076330e+00
   1.10310558e+00	  -1.26076330e+00
   1.20338791e+00	  -1.26076330e+00
   1.30367023e+00	  -1.26076330e+00
   1.40395256e+00	  -1.26076330e+00
   1.50423488e+00	  -1.26076330e+00
   1.60451721e+00	  -1.26076330e+00
   1.70479953e+00	  -1.26076330e+00
   1.80508186e+00	  -1.26076330e+00
   1.90536419e+00	  -1.26076330e+00
   2.00564651e+00	  -1.26076330e+00
   2.10592884e+00	  -1.24865397e+00
   2.20621116e+00	  -1.22553615e+00
   2.30649349e+00	  -1.20241834e+00
   2.40677581e+00	  -1.17930052e+00
   2.50705814e+00	  -1.15618270e+00
   2.60734047e+00	  -1.13359999e+00
   2.70762279e+00	  -1.11180417e+00
   2.80790512e+00	  -1.09000836e+00
   2.90818744e+00	  -1.06821255e+00
   3.00846977e+00	  -1.04641674e+00
   3.10875209e+00	  -1.02498944e+00
   3.20903442e+00	  -1.00448344e+00
   3.30931674e+00	  -9.83977443e-01
   3.40959907e+00	  -9.63471443e-01
   3.50988140e+00	  -9.42965443e-01
   3.61016372e+00	  -9.22661357e-01
   3.71044605e+00	  -9.03366838e-01
   3.81072837e+00	  -8.84072319e-01
   3.91101070e+00	  -8.64777801e-01
   4.01129302e+00	  -8.45483282e-01
   4.11157535e+00	  -8.26246327e-01
   4.21185767e+00	  -8.08160647e-01
   4.31214000e+00	  -7.90074966e-01
   4.41242233e+00	  -7.71989285e-01
   4.51270465e+00	  -7.53903605e-01
   4.61298698e+00	  -7.35817924e-01
   4.71326930e+00	  -7.18831287e-01
   4.81355163e+00	  -7.01929192e-01
   4.91383395e+00	  -6.85027097e-01
   5.01411628e+00	  -6.68125002e-01
   5.11439860e+00	  -6.51222907e-01
   5.21468093e+00	  -6.35240866e-01
   5.31496326e+00	  -6.19475308e-01
   5.41524558e+00	  -6.03709751e-01
   5.51552791e+00	  -5.87944193e-01
   5.61581023e+00	  -5.72178635e-01
   5.71609256e+00	  -5.57199525e-01
   5.81637488e+00	  -5.42572961e-01
   5.91665721e+00	  -5.27946397e-01
   6.01693953e+00	  -5.13319832e-01
   6.11722186e+00	  -4.98693268e-01
   6.21750419e+00	  -4.84692844e-01
   6.31778651e+00	  -4.71162027e-01
   6.41806884e+00	  -4.57631209e-01
   6.51835116e+00	  -4.44100391e-01
   6.61863349e+00	  -4.30569573e-01
   6.71891581e+00	  -4.17536949e-01
   6.81919814e+00	  -4.05107401e-01
   6.91948047e+00	  -3.92677852e-01
   7.01976279e+00	  -3.80248304e-01
   7.12004512e+00	  -3.67818756e-01
   7.22032744e+00	  -3.55735313e-01
   7.32060977e+00	  -3.44344083e-01
   7.42089209e+00	  -3.32952853e-01
   7.52117442e+00	  -3.21561623e-01
   7.62145674e+00	  -3.10170392e-01
   7.72173907e+00	  -2.99003520e-01
   7.82202140e+00	  -2.88659291e-01
   7.92230372e+00	  -2.78315062e-01
   8.02258605e+00	  -2.67970833e-01
   8.12286837e+00	  -2.57626604e-01
   8.22315070e+00	  -2.47383014e-01
   8.32343302e+00	  -2.38095494e-01
   8.42371535e+00	  -2.28807973e-01
   8.52399767e+00	  -2.19520453e-01
   8.62428000e+00	  -2.10232932e-01
   8.72456233e+00	  -2.00945411e-01
   8.82484465e+00	  -1.92610472e-01
   8.92512698e+00	  -1.84298765e-01
   9.02540930e+00	  -1.75987059e-01
   9.12569163e+00	  -1.67675353e-01
   9.22597395e+00	  -1.59363647e-01
   9.32625628e+00	  -1.51938473e-01
   9.42653860e+00	  -1.44661055e-01
   9.52682093e+00	  -1.37383637e-01
   9.62710326e+00	  -1.30106219e-01
   9.72738558e+00	  -1.22828800e-01
   9.82766791e+00	  -1.16274197e-01
   9.92795023e+00	  -1.09976076e-01
   1.00282326e+01	  -1.03677956e-01
   1.01285149e+01	  -9.73798348e-02
   1.02287972e+01	  -9.10817141e-02
   1.03290795e+01	  -8.53991079e-02
   1.04293619e+01	  -8.00952799e-02
   1.05296442e+01	  -7.47914520e-02
   1.06299265e+01	  -6.94876240e-02
   1.07302088e+01	  -6.41837960e-02
   1.08304912e+01	  -5.93624405e-02
   1.09307735e+01	  -5.50235574e-02
   1.10310558e+01	  -5.06846743e-02
   1.11313381e+01	  -4.63457913e-02
   1.12316205e+01	  -4.20069082e-02
   1.13319028e+01	  -3.80422382e-02
   1.14321851e+01	  -3.46856642e-02
   1.15324674e+01	  -3.13290902e-02
   1.16327498e+01	  -2.79725162e-02
   1.17330321e+01	  -2.46159423e-02
   1.18333144e+01	  -2.15096137e-02
   1.19335967e+01	  -1.91085221e-02
   1.20338791e+01	  -1.67074306e-02
   1.21341614e+01	  -1.43063390e-02
   1.22344437e+01	  -1.19052475e-02
   1.23347260e+01	  -9.64023629e-03
   1.24350084e+01	  -8.19170734e-03
   1.25352907e+01	  -6.74317838e-03
   1.26355730e+01	  -5.29464943e-03
   1.27358553e+01	  -3.84612047e-03
   1.28361377e+01	  -2.42076830e-03
   1.29364200e+01	  -1.94566424e-03
   1.30367023e+01	  -1.47056018e-03
   1.31369847e+01	  -9.95456123e-04
   1.32372670e+01	  -5.20352064e-04
   1.33375493e+01	  -4.52480056e-05
   1.34378316e+01	   0.00000000e+00
   1.35381140e+01	   0.00000000e+00
   1.36383963e+01	   0.00000000e+00
   1.37386786e+01	   0.00000000e+00
   1.38389609e+01	   0.00000000e+00
   1.39392433e+01	   0.00000000e+00
   1.40395256e+01	   0.00000000e+00
   1.41398079e+01	   0.00000000e+00
   1.42400902e+01	   0.00000000e+00
   1.43403726e+01	   0.00000000e+00
   1.44406549e+01	   0.00000000e+00
   1.45409372e+01	   0.00000000e+00
   1.46412195e+01	   0.00000000e+00
   1.47415019e+01	   0.00000000e+00
   1.48417842e+01	   0.00000000e+00
   1.49420665e+01	   0.00000000e+00
   1.50423488e+01	   0.00000000e+00
   1.51426312e+01	   0.00000000e+00
